sample_index,file_name,mapped_label,raw_label,repetition,official_split
2095,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_50_16.npy,49,50,16,validation
2096,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_50_17.npy,49,50,17,test
2097,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_50_18.npy,49,50,18,test
2098,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_50_19.npy,49,50,19,test
2099,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_50_20.npy,49,50,20,test
2100,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_01.npy,50,51,1,train
2101,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_02.npy,50,51,2,train
2102,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_03.npy,50,51,3,train
2103,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_04.npy,50,51,4,train
2104,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_05.npy,50,51,5,train
2105,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_06.npy,50,51,6,train
2106,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_07.npy,50,51,7,train
2107,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_08.npy,50,51,8,train
2108,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_09.npy,50,51,9,train
2109,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_10.npy,50,51,10,train
2110,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_11.npy,50,51,11,train
2111,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_12.npy,50,51,12,train
2112,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_13.npy,50,51,13,validation
2113,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_14.npy,50,51,14,validation
2114,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_15.npy,50,51,15,validation
2115,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_16.npy,50,51,16,validation
2116,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_17.npy,50,51,17,test
2117,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_18.npy,50,51,18,test
2118,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_19.npy,50,51,19,test
2119,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_51_20.npy,50,51,20,test
2120,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_01.npy,51,52,1,train
2121,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_02.npy,51,52,2,train
2122,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_03.npy,51,52,3,train
2123,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_04.npy,51,52,4,train
2124,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_05.npy,51,52,5,train
2125,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_06.npy,51,52,6,train
2126,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_07.npy,51,52,7,train
2127,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_08.npy,51,52,8,train
2128,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_09.npy,51,52,9,train
2129,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_10.npy,51,52,10,train
2130,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_11.npy,51,52,11,train
2131,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_12.npy,51,52,12,train
2132,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_13.npy,51,52,13,validation
2133,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_14.npy,51,52,14,validation
2134,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_15.npy,51,52,15,validation
2135,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_16.npy,51,52,16,validation
2136,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_17.npy,51,52,17,test
2137,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_18.npy,51,52,18,test
2138,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_19.npy,51,52,19,test
2139,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_52_20.npy,51,52,20,test
2140,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_01.npy,52,53,1,train
2141,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_02.npy,52,53,2,train
2142,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_03.npy,52,53,3,train
2143,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_04.npy,52,53,4,train
2144,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_05.npy,52,53,5,train
2145,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_06.npy,52,53,6,train
2146,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_07.npy,52,53,7,train
2147,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_08.npy,52,53,8,train
2148,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_09.npy,52,53,9,train
2149,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_10.npy,52,53,10,train
2150,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_11.npy,52,53,11,train
2151,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_12.npy,52,53,12,train
2152,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_13.npy,52,53,13,validation
2153,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_14.npy,52,53,14,validation
2154,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_15.npy,52,53,15,validation
2155,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_16.npy,52,53,16,validation
2156,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_17.npy,52,53,17,test
2157,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_18.npy,52,53,18,test
2158,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_19.npy,52,53,19,test
2159,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_53_20.npy,52,53,20,test
2160,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_01.npy,53,54,1,train
2161,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_02.npy,53,54,2,train
2162,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_03.npy,53,54,3,train
2163,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_04.npy,53,54,4,train
2164,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_05.npy,53,54,5,train
2165,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_06.npy,53,54,6,train
2166,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_07.npy,53,54,7,train
2167,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_08.npy,53,54,8,train
2168,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_09.npy,53,54,9,train
2169,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_10.npy,53,54,10,train
2170,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_11.npy,53,54,11,train
2171,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_12.npy,53,54,12,train
2172,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_13.npy,53,54,13,validation
2173,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_14.npy,53,54,14,validation
2174,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_15.npy,53,54,15,validation
2175,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_16.npy,53,54,16,validation
2176,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_17.npy,53,54,17,test
2177,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_18.npy,53,54,18,test
2178,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_19.npy,53,54,19,test
2179,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_54_20.npy,53,54,20,test
2180,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_01.npy,54,55,1,train
2181,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_02.npy,54,55,2,train
2182,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_03.npy,54,55,3,train
2183,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_04.npy,54,55,4,train
2184,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_05.npy,54,55,5,train
2185,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_06.npy,54,55,6,train
2186,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_07.npy,54,55,7,train
2187,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_08.npy,54,55,8,train
2188,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_09.npy,54,55,9,train
2189,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_10.npy,54,55,10,train
2190,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_11.npy,54,55,11,train
2191,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_12.npy,54,55,12,train
2192,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_13.npy,54,55,13,validation
2193,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_14.npy,54,55,14,validation
2194,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_15.npy,54,55,15,validation
2195,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_16.npy,54,55,16,validation
2196,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_17.npy,54,55,17,test
2197,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_18.npy,54,55,18,test
2198,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_19.npy,54,55,19,test
2199,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_55_20.npy,54,55,20,test
2200,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_01.npy,0,1,1,train
2201,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_02.npy,0,1,2,train
2202,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_03.npy,0,1,3,train
2203,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_04.npy,0,1,4,train
2204,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_05.npy,0,1,5,train
2205,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_06.npy,0,1,6,train
2206,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_07.npy,0,1,7,train
2207,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_08.npy,0,1,8,train
2208,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_09.npy,0,1,9,train
2209,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_10.npy,0,1,10,train
2210,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_11.npy,0,1,11,train
2211,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_12.npy,0,1,12,train
2212,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_13.npy,0,1,13,validation
2213,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_14.npy,0,1,14,validation
2214,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_15.npy,0,1,15,validation
2215,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_16.npy,0,1,16,validation
2216,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_17.npy,0,1,17,test
2217,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_18.npy,0,1,18,test
2218,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_19.npy,0,1,19,test
2219,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_01_20.npy,0,1,20,test
2220,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_01.npy,1,2,1,train
2221,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_02.npy,1,2,2,train
2222,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_03.npy,1,2,3,train
2223,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_04.npy,1,2,4,train
2224,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_05.npy,1,2,5,train
2225,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_06.npy,1,2,6,train
2226,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_07.npy,1,2,7,train
2227,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_08.npy,1,2,8,train
2228,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_09.npy,1,2,9,train
2229,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_10.npy,1,2,10,train
2230,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_11.npy,1,2,11,train
2231,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_12.npy,1,2,12,train
2232,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_13.npy,1,2,13,validation
2233,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_14.npy,1,2,14,validation
2234,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_15.npy,1,2,15,validation
2235,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_16.npy,1,2,16,validation
2236,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_17.npy,1,2,17,test
2237,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_18.npy,1,2,18,test
2238,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_19.npy,1,2,19,test
2239,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_02_20.npy,1,2,20,test
2240,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_01.npy,2,3,1,train
2241,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_02.npy,2,3,2,train
2242,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_03.npy,2,3,3,train
2243,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_04.npy,2,3,4,train
2244,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_05.npy,2,3,5,train
2245,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_06.npy,2,3,6,train
2246,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_07.npy,2,3,7,train
2247,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_08.npy,2,3,8,train
2248,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_09.npy,2,3,9,train
2249,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_10.npy,2,3,10,train
2250,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_11.npy,2,3,11,train
2251,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_12.npy,2,3,12,train
2252,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_13.npy,2,3,13,validation
2253,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_14.npy,2,3,14,validation
2254,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_15.npy,2,3,15,validation
2255,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_16.npy,2,3,16,validation
2256,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_17.npy,2,3,17,test
2257,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_18.npy,2,3,18,test
2258,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_19.npy,2,3,19,test
2259,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_03_20.npy,2,3,20,test
2260,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_01.npy,3,4,1,train
2261,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_02.npy,3,4,2,train
2262,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_03.npy,3,4,3,train
2263,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_04.npy,3,4,4,train
2264,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_05.npy,3,4,5,train
2265,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_06.npy,3,4,6,train
2266,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_07.npy,3,4,7,train
2267,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_08.npy,3,4,8,train
2268,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_09.npy,3,4,9,train
2269,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_10.npy,3,4,10,train
2270,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_11.npy,3,4,11,train
2271,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_12.npy,3,4,12,train
2272,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_13.npy,3,4,13,validation
2273,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_14.npy,3,4,14,validation
2274,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_15.npy,3,4,15,validation
2275,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_16.npy,3,4,16,validation
2276,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_17.npy,3,4,17,test
2277,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_18.npy,3,4,18,test
2278,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_19.npy,3,4,19,test
2279,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_04_20.npy,3,4,20,test
2280,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_01.npy,4,5,1,train
2281,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_02.npy,4,5,2,train
2282,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_03.npy,4,5,3,train
2283,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_04.npy,4,5,4,train
2284,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_05.npy,4,5,5,train
2285,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_06.npy,4,5,6,train
2286,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_07.npy,4,5,7,train
2287,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_08.npy,4,5,8,train
2288,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_09.npy,4,5,9,train
2289,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_10.npy,4,5,10,train
2290,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_11.npy,4,5,11,train
2291,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_12.npy,4,5,12,train
2292,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_13.npy,4,5,13,validation
2293,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_14.npy,4,5,14,validation
2294,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_15.npy,4,5,15,validation
2295,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_16.npy,4,5,16,validation
2296,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_17.npy,4,5,17,test
2297,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_18.npy,4,5,18,test
2298,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_19.npy,4,5,19,test
2299,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_05_20.npy,4,5,20,test
2300,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_01.npy,5,6,1,train
2301,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_02.npy,5,6,2,train
2302,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_03.npy,5,6,3,train
2303,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_04.npy,5,6,4,train
2304,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_05.npy,5,6,5,train
2305,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_06.npy,5,6,6,train
2306,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_07.npy,5,6,7,train
2307,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_08.npy,5,6,8,train
2308,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_09.npy,5,6,9,train
2309,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_10.npy,5,6,10,train
2310,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_11.npy,5,6,11,train
2311,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_12.npy,5,6,12,train
2312,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_13.npy,5,6,13,validation
2313,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_14.npy,5,6,14,validation
2314,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_15.npy,5,6,15,validation
2315,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_16.npy,5,6,16,validation
2316,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_17.npy,5,6,17,test
2317,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_18.npy,5,6,18,test
2318,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_19.npy,5,6,19,test
2319,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_06_20.npy,5,6,20,test
2320,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_01.npy,6,7,1,train
2321,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_02.npy,6,7,2,train
2322,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_03.npy,6,7,3,train
2323,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_04.npy,6,7,4,train
2324,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_05.npy,6,7,5,train
2325,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_06.npy,6,7,6,train
2326,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_07.npy,6,7,7,train
2327,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_08.npy,6,7,8,train
2328,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_09.npy,6,7,9,train
2329,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_10.npy,6,7,10,train
2330,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_11.npy,6,7,11,train
2331,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_12.npy,6,7,12,train
2332,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_13.npy,6,7,13,validation
2333,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_14.npy,6,7,14,validation
2334,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_15.npy,6,7,15,validation
2335,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_16.npy,6,7,16,validation
2336,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_17.npy,6,7,17,test
2337,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_18.npy,6,7,18,test
2338,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_19.npy,6,7,19,test
2339,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_07_20.npy,6,7,20,test
2340,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_01.npy,7,8,1,train
2341,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_02.npy,7,8,2,train
2342,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_03.npy,7,8,3,train
2343,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_04.npy,7,8,4,train
2344,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_05.npy,7,8,5,train
2345,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_06.npy,7,8,6,train
2346,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_07.npy,7,8,7,train
2347,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_08.npy,7,8,8,train
2348,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_09.npy,7,8,9,train
2349,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_10.npy,7,8,10,train
2350,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_11.npy,7,8,11,train
2351,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_12.npy,7,8,12,train
2352,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_13.npy,7,8,13,validation
2353,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_14.npy,7,8,14,validation
2354,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_15.npy,7,8,15,validation
2355,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_16.npy,7,8,16,validation
2356,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_17.npy,7,8,17,test
2357,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_18.npy,7,8,18,test
2358,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_19.npy,7,8,19,test
2359,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_08_20.npy,7,8,20,test
2360,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_01.npy,8,9,1,train
2361,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_02.npy,8,9,2,train
2362,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_03.npy,8,9,3,train
2363,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_04.npy,8,9,4,train
2364,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_05.npy,8,9,5,train
2365,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_06.npy,8,9,6,train
2366,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_07.npy,8,9,7,train
2367,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_08.npy,8,9,8,train
2368,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_09.npy,8,9,9,train
2369,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_10.npy,8,9,10,train
2370,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_11.npy,8,9,11,train
2371,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_12.npy,8,9,12,train
2372,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_09_13.npy,8,9,13,validation
